backbone,dataset,method,variant,seed,run_id,source_artifact,commit,evidence_tier,manuscript_role,paired_control_run_id,pair_valid,parameter_match_pct,trainability_regime,trainable_parameters,selector_metric,selected_epoch,balanced_accuracy,macro_f1,kappa,weighted_f1,audit_status,audit_notes,selection_rule,artifact_final_status,artifact_audit_note,artifact_checks,source_selected_epoch,source_balanced_accuracy,source_macro_f1,source_cohen_kappa,source_weighted_f1,source_trainable_parameter_fraction,source_total_parameters,source_peak_gpu_memory_bytes,source_training_wall_seconds,source_time_per_epoch_seconds
CBraMod,physionet_mi,frozen_probe,none,1024,physionet_mi_cbramod_frozen_probe_s1024_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_probe_s1024_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,frozen,41121804,validation_kappa,12,0.5425242785108676,0.5440738589439391,0.38996257280585844,0.5440560821872225,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,12,0.542524278511,0.544073858944,0.389962572806,0.544056082187,0.8938433674297592,46005604,1068470272,569.2520546913147,13.86819851398468
CBraMod,physionet_mi,frozen_probe,none,3407,physionet_mi_cbramod_frozen_probe_s3407_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_probe_s3407_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,frozen,41121804,validation_kappa,7,0.5475023720990332,0.5497823368589918,0.39661282484010474,0.5497720365342724,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,7,0.547502372099,0.549782336859,0.39661282484,0.549772036534,0.8938433674297592,46005604,1068470272,585.4243874549866,14.255691426992417
CBraMod,physionet_mi,frozen_probe,none,42,physionet_mi_cbramod_frozen_probe_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_probe_s42_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,frozen,41121804,validation_kappa,7,0.5404099732452281,0.542561038807855,0.38705358314524163,0.5424948095549804,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,7,0.540409973245,0.542561038808,0.387053583145,0.542494809555,0.8938433674297592,46005604,1068470272,952.9510817527771,22.41769142150879
CBraMod,physionet_mi,native_full_finetune,channel_patch,42,physionet_mi_cbramod_full_channel_patch_r64_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_full_channel_patch_r64_s42_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,RQ3,,,,trainable,46065214,validation_kappa,17,0.625170768346639,0.6255580464728573,0.5001197585143382,0.6255072294334038,UNREVIEWED,,complete_three_seed:native_full_finetune:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,17,0.625170768347,0.625558046473,0.500119758514,0.625507229433,1.0,46065214,5030384640,1359.4351921081543,32.542230719327925
CBraMod,physionet_mi,native_full_finetune,channel_patch,1024,physionet_mi_cbramod_full_channel_patch_s1024_r64_adaplr2e-4_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_full_channel_patch_s1024_r64_adaplr2e-4_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,RQ3,,,,trainable,46065214,validation_kappa,14,0.6229646911727589,0.6231720997578893,0.4971787975501185,0.6231431119044099,UNREVIEWED,,complete_three_seed:native_full_finetune:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,14,0.622964691173,0.623172099758,0.49717879755,0.623143111904,1.0,46065214,5030384640,1128.9658138751984,27.79768431186676
CBraMod,physionet_mi,native_full_finetune,channel_patch,3407,physionet_mi_cbramod_full_channel_patch_s3407_r64_adaplr2e-4_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_full_channel_patch_s3407_r64_adaplr2e-4_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,RQ3,,,,trainable,46065214,validation_kappa,19,0.6257103752228851,0.6265177626235708,0.5008541084358844,0.626472884234863,UNREVIEWED,,complete_three_seed:native_full_finetune:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,19,0.625710375223,0.626517762624,0.500854108436,0.626472884235,1.0,46065214,5030384640,1130.404244184494,27.832713919878007
CBraMod,physionet_mi,lora,none,1024,physionet_mi_cbramod_lora_qkv_r8_s1024_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_lora_qkv_r8_s1024_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,CONTEXT,,,,trainable,41198604,validation_kappa,16,0.5446692651842091,0.5464679282043813,0.39286829018200453,0.5464545266921237,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,16,0.544669265184,0.546467928204,0.392868290182,0.546454526692,0.8940202859208474,46082404,3104910336,909.2202417850494,22.28768985271454
CBraMod,physionet_mi,lora,none,3407,physionet_mi_cbramod_lora_qkv_r8_s3407_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_lora_qkv_r8_s3407_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,CONTEXT,,,,trainable,41198604,validation_kappa,9,0.5502713419589702,0.5528088623564995,0.4002994743818573,0.5527869870397326,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,9,0.550271341959,0.552808862356,0.400299474382,0.55278698704,0.8940202859208474,46082404,3104910336,674.8617627620697,16.636608159542085
CBraMod,physionet_mi,lora,none,42,physionet_mi_cbramod_lora_qkv_r8_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_lora_qkv_r8_s42_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,CONTEXT,,,,trainable,41198604,validation_kappa,7,0.5530676793538323,0.5556002063418632,0.40402194084174914,0.5555925729578591,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,7,0.553067679354,0.555600206342,0.404021940842,0.555592572958,0.8940202859208474,46082404,3104910336,1188.4072320461273,29.276566290855406
CBraMod,physionet_mi,upper_k_finetune,none,1024,physionet_mi_cbramod_upper2_s1024_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_upper2_s1024_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,trainable,41927004,validation_kappa,2,0.6073146476461674,0.6100689882889578,0.4764028877898957,0.6100326232833504,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,2,0.607314647646,0.610068988289,0.47640288779,0.610032623283,0.9113455830294066,46005604,1592367616,711.7532479763031,17.35143311023712
CBraMod,physionet_mi,upper_k_finetune,none,3407,physionet_mi_cbramod_upper2_s3407_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_upper2_s3407_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,trainable,41927004,validation_kappa,2,0.5924414030391509,0.5917255311482967,0.45648424724869774,0.5916796896741513,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,2,0.592441403039,0.591725531148,0.456484247249,0.591679689674,0.9113455830294066,46005604,1592367616,457.7189402580261,11.2197205722332
CBraMod,physionet_mi,upper_k_finetune,none,42,physionet_mi_cbramod_upper2_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_upper2_s42_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,trainable,41927004,validation_kappa,22,0.5956809083125915,0.5982934210075351,0.4608932509680761,0.598278840454946,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,22,0.595680908313,0.598293421008,0.460893250968,0.598278840455,0.9113455830294066,46005604,1592367616,535.3265347480774,13.128681153059006
LaBraM,SEED-V,dense,none,1024,seedv_dense_bls01_matched_s1024_b16_lr3e-4_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_dense_bls01_matched_s1024_b16_lr3e-4_e40_test,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,trainable,5820941,validation_kappa,24,0.4058876963411448,,0.25834976679509325,0.40899992934578205,UNREVIEWED,,complete_three_seed:dense:none,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.405887696341,0.40137202246,0.258349766795,0.408999929346,1.0,5820941,,,
LaBraM,SEED-V,dense,none,3407,seedv_dense_bls01_matched_s3407_b16_lr3e-4_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_dense_bls01_matched_s3407_b16_lr3e-4_e40_test,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,trainable,5820941,validation_kappa,27,0.4119863633223651,,0.2669427530051153,0.4175128731313333,UNREVIEWED,,complete_three_seed:dense:none,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.411986363322,0.409522660966,0.266942753005,0.417512873131,1.0,5820941,,,
CBraMod,seedv,full_finetune,none,1024,seedv_dense_full_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_dense_full_s1024,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,trainable,14965805,validation_kappa,30,0.40081481657183937,0.40128780632006417,0.25889433768476644,0.41190772635308864,UNREVIEWED,,complete_three_seed:full_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,30,0.400814816572,0.40128780632,0.258894337685,0.411907726353,,,766588928,7806.116677045822,179.94180874824525
CBraMod,seedv,full_finetune,none,3407,seedv_dense_full_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_dense_full_s3407,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,trainable,14965805,validation_kappa,8,0.37974486759455534,0.3748987106346814,0.22847346591378603,0.38409382809430226,UNREVIEWED,,complete_three_seed:full_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,8,0.379744867595,0.374898710635,0.228473465914,0.384093828094,,,766588928,6657.170177698135,154.3689190030098
CBraMod,seedv,full_finetune,none,42,seedv_dense_full_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_dense_full_s42,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,trainable,14965805,validation_kappa,7,0.3822997605071836,0.38217977400782005,0.2350441210048685,0.3931424184699292,UNREVIEWED,,complete_three_seed:full_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,7,0.382299760507,0.382179774008,0.235044121005,0.39314241847,,,766588928,5923.75572514534,143.4183678984642
LaBraM,SEED-V,dense,none,42,seedv_dense_matched_s42_b16_lr3e-4_e40_test_r4,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_dense_matched_s42_b16_lr3e-4_e40_test_r4,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,trainable,5820941,validation_kappa,19,0.40231714667678153,,0.2505057270944647,0.40486375606960295,UNREVIEWED,,complete_three_seed:dense:none,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.402317146677,0.400355449124,0.250505727094,0.40486375607,1.0,5820941,,,
CBraMod,seedv,axis_blind,generic_token_control,1024,seedv_evalmode_frozen_axis_blind_s1024_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_axis_blind_s1024_20260804,,PRIMARY_CANDIDATE,RQ2,seedv_evalmode_frozen_axis_blind_s1024_20260804,PAIR_ARTIFACT_UNVERIFIED,0.2972208314098052,frozen,10141954,validation_kappa,5,0.2971407044569917,0.2971234244792269,0.11887990745562338,0.3017802980985625,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.297140704457,0.297123424479,0.118879907456,0.301780298099,,,321814528,2693.671387195587,66.87169916033744
CBraMod,seedv,axis_blind,generic_token_control,3407,seedv_evalmode_frozen_axis_blind_s3407_requeue_20260805,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_axis_blind_s3407_requeue_20260805,,PRIMARY_CANDIDATE,RQ2,seedv_evalmode_frozen_axis_blind_s3407_requeue_20260805,PAIR_ARTIFACT_UNVERIFIED,0.2972208314098052,frozen,10141954,validation_kappa,25,0.30977179298799296,0.31077615432821776,0.13543871517007755,0.31547402258168256,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,25,0.309771792988,0.310776154328,0.13543871517,0.315474022582,,,321814528,2847.171731233597,64.38452132940293
CBraMod,seedv,axis_blind,generic_token_control,42,seedv_evalmode_frozen_axis_blind_s42_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_axis_blind_s42_20260804,,PRIMARY_CANDIDATE,RQ2,seedv_evalmode_frozen_axis_blind_s42_20260804,PAIR_ARTIFACT_UNVERIFIED,0.2972208314098052,frozen,10141954,validation_kappa,5,0.2947997448294509,0.29005141124950845,0.11518687748745593,0.2946620884146674,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.294799744829,0.29005141125,0.115186877487,0.294662088415,,,321814528,1938.291315317154,48.0052687227726
CBraMod,seedv,interaction_aligned,channel,1024,seedv_evalmode_frozen_channel_s1024_lr1e-5_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_channel_s1024_lr1e-5_20260804,,PRIMARY_CANDIDATE,BOUNDARY;RQ1;RQ2,seedv_evalmode_frozen_axis_blind_s1024_20260804,PAIR_ARTIFACT_UNVERIFIED,0.2972208314098052,frozen,10111810,validation_kappa,13,0.2911470986043746,0.29075242309834515,0.11102726904709448,0.2947268347376295,UNREVIEWED,,complete_three_seed:interaction_aligned:channel,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,13,0.291147098604,0.290752423098,0.111027269047,0.294726834738,,,321086464,2016.4179186820984,49.94314054250717
CBraMod,seedv,interaction_aligned,channel,3407,seedv_evalmode_frozen_channel_s3407_lr1e-5_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_channel_s3407_lr1e-5_20260804,,PRIMARY_CANDIDATE,BOUNDARY;RQ1;RQ2,seedv_evalmode_frozen_axis_blind_s3407_requeue_20260805,PAIR_ARTIFACT_UNVERIFIED,0.2972208314098052,frozen,10111810,validation_kappa,10,0.296139844846257,0.28097478179789287,0.11836499239636145,0.28848139295612957,UNREVIEWED,,complete_three_seed:interaction_aligned:channel,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,10,0.296139844846,0.280974781798,0.118364992396,0.288481392956,,,321086464,2019.6432161331177,50.032736223936084
CBraMod,seedv,interaction_aligned,channel,42,seedv_evalmode_frozen_channel_s42_lr1e-5_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_channel_s42_lr1e-5_20260804,,PRIMARY_CANDIDATE,BOUNDARY;RQ1;RQ2,seedv_evalmode_frozen_axis_blind_s42_20260804,PAIR_ARTIFACT_UNVERIFIED,0.2972208314098052,frozen,10111810,validation_kappa,5,0.288196999934955,0.28532104252684387,0.108617838060861,0.29184776948437363,UNREVIEWED,,complete_three_seed:interaction_aligned:channel,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.288196999935,0.285321042527,0.108617838061,0.291847769484,,,321086464,2975.4666447639465,67.95695593953133
CBraMod,seedv,frozen_probe,none,1024,seedv_evalmode_frozen_dense_s1024_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_dense_s1024_20260804,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,frozen,10082005,validation_kappa,13,0.2974509276419053,0.2943688133968042,0.11955363242396444,0.29968074285288016,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,13,0.297450927642,0.294368813397,0.119553632424,0.299680742853,,,320361472,1836.587341785431,45.47799204587936
