backbone,dataset,method,variant,seed,run_id,source_artifact,commit,evidence_tier,manuscript_role,paired_control_run_id,paired_variant,pair_valid,parameter_match_pct,trainability_regime,trainable_parameters,selector_metric,selected_epoch,balanced_accuracy,macro_f1,kappa,weighted_f1,audit_status,audit_notes,selection_rule,artifact_final_status,artifact_audit_note,artifact_checks,source_selected_epoch,source_balanced_accuracy,source_macro_f1,source_cohen_kappa,source_weighted_f1,source_trainable_parameter_fraction,source_adapter_parameter_count,source_total_parameters,source_peak_gpu_memory_bytes,source_training_wall_seconds,source_time_per_epoch_seconds
CBraMod,physionet_mi,frozen_probe,none,3407,physionet_mi_cbramod_frozen_probe_s3407_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_probe_s3407_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,,frozen,41121804,validation_kappa,7,0.5475023720990332,0.5497823368589918,0.39661282484010474,0.5497720365342724,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,7,0.547502372099,0.549782336859,0.39661282484,0.549772036534,0.8938433674297592,0,46005604,1068470272,585.4243874549866,14.255691426992417
CBraMod,physionet_mi,frozen_probe,none,42,physionet_mi_cbramod_frozen_probe_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_probe_s42_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,,frozen,41121804,validation_kappa,7,0.5404099732452281,0.542561038807855,0.38705358314524163,0.5424948095549804,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,7,0.540409973245,0.542561038808,0.387053583145,0.542494809555,0.8938433674297592,0,46005604,1068470272,952.9510817527771,22.41769142150879
CBraMod,physionet_mi,lora,none,1024,physionet_mi_cbramod_lora_qkv_r8_s1024_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_lora_qkv_r8_s1024_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,41198604,validation_kappa,16,0.5446692651842091,0.5464679282043813,0.39286829018200453,0.5464545266921237,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,16,0.544669265184,0.546467928204,0.392868290182,0.546454526692,0.8940202859208474,0,46082404,3104910336,909.2202417850494,22.28768985271454
CBraMod,physionet_mi,lora,none,3407,physionet_mi_cbramod_lora_qkv_r8_s3407_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_lora_qkv_r8_s3407_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,41198604,validation_kappa,9,0.5502713419589702,0.5528088623564995,0.4002994743818573,0.5527869870397326,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,9,0.550271341959,0.552808862356,0.400299474382,0.55278698704,0.8940202859208474,0,46082404,3104910336,674.8617627620697,16.636608159542085
CBraMod,physionet_mi,lora,none,42,physionet_mi_cbramod_lora_qkv_r8_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_lora_qkv_r8_s42_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,41198604,validation_kappa,7,0.5530676793538323,0.5556002063418632,0.40402194084174914,0.5555925729578591,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,7,0.553067679354,0.555600206342,0.404021940842,0.555592572958,0.8940202859208474,0,46082404,3104910336,1188.4072320461273,29.276566290855406
CBraMod,physionet_mi,upper_k_finetune,none,1024,physionet_mi_cbramod_upper2_s1024_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_upper2_s1024_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,,trainable,41927004,validation_kappa,2,0.6073146476461674,0.6100689882889578,0.4764028877898957,0.6100326232833504,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,2,0.607314647646,0.610068988289,0.47640288779,0.610032623283,0.9113455830294066,0,46005604,1592367616,711.7532479763031,17.35143311023712
CBraMod,physionet_mi,upper_k_finetune,none,3407,physionet_mi_cbramod_upper2_s3407_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_upper2_s3407_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,,trainable,41927004,validation_kappa,2,0.5924414030391509,0.5917255311482967,0.45648424724869774,0.5916796896741513,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,2,0.592441403039,0.591725531148,0.456484247249,0.591679689674,0.9113455830294066,0,46005604,1592367616,457.7189402580261,11.2197205722332
CBraMod,physionet_mi,upper_k_finetune,none,42,physionet_mi_cbramod_upper2_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_upper2_s42_lr2e-4_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,,trainable,41927004,validation_kappa,22,0.5956809083125915,0.5982934210075351,0.4608932509680761,0.598278840454946,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,22,0.595680908313,0.598293421008,0.460893250968,0.598278840455,0.9113455830294066,0,46005604,1592367616,535.3265347480774,13.128681153059006
CBraMod,seedv,full_finetune,none,1024,seedv_dense_full_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_dense_full_s1024,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,,trainable,14965805,validation_kappa,30,0.40081481657183937,0.40128780632006417,0.25889433768476644,0.41190772635308864,UNREVIEWED,,complete_three_seed:full_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,30,0.400814816572,0.40128780632,0.258894337685,0.411907726353,,0,,766588928,7806.116677045822,179.94180874824525
CBraMod,seedv,full_finetune,none,3407,seedv_dense_full_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_dense_full_s3407,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,,trainable,14965805,validation_kappa,8,0.37974486759455534,0.3748987106346814,0.22847346591378603,0.38409382809430226,UNREVIEWED,,complete_three_seed:full_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,8,0.379744867595,0.374898710635,0.228473465914,0.384093828094,,0,,766588928,6657.170177698135,154.3689190030098
CBraMod,seedv,full_finetune,none,42,seedv_dense_full_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_dense_full_s42,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,,trainable,14965805,validation_kappa,7,0.3822997605071836,0.38217977400782005,0.2350441210048685,0.3931424184699292,UNREVIEWED,,complete_three_seed:full_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,7,0.382299760507,0.382179774008,0.235044121005,0.39314241847,,0,,766588928,5923.75572514534,143.4183678984642
CBraMod,seedv,interaction_aligned,channel,1024,seedv_evalmode_frozen_channel_s1024_lr1e-5_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_channel_s1024_lr1e-5_20260804,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,seedv_evalmode_frozen_axis_blind_s1024_20260804,channel,PAIR_STRUCTURALLY_INVALID,50.28274032927988,frozen,10111810,validation_kappa,13,0.2911470986043746,0.29075242309834515,0.11102726904709448,0.2947268347376295,UNREVIEWED,,complete_three_seed:interaction_aligned:channel,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,13,0.291147098604,0.290752423098,0.111027269047,0.294726834738,,29805,,321086464,2016.4179186820984,49.94314054250717
CBraMod,seedv,interaction_aligned,channel,3407,seedv_evalmode_frozen_channel_s3407_lr1e-5_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_channel_s3407_lr1e-5_20260804,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,seedv_evalmode_frozen_axis_blind_s3407_requeue_20260805,channel,PAIR_STRUCTURALLY_INVALID,50.28274032927988,frozen,10111810,validation_kappa,10,0.296139844846257,0.28097478179789287,0.11836499239636145,0.28848139295612957,UNREVIEWED,,complete_three_seed:interaction_aligned:channel,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,10,0.296139844846,0.280974781798,0.118364992396,0.288481392956,,29805,,321086464,2019.6432161331177,50.032736223936084
CBraMod,seedv,interaction_aligned,channel,42,seedv_evalmode_frozen_channel_s42_lr1e-5_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_channel_s42_lr1e-5_20260804,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,seedv_evalmode_frozen_axis_blind_s42_20260804,channel,PAIR_STRUCTURALLY_INVALID,50.28274032927988,frozen,10111810,validation_kappa,5,0.288196999934955,0.28532104252684387,0.108617838060861,0.29184776948437363,UNREVIEWED,,complete_three_seed:interaction_aligned:channel,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.288196999935,0.285321042527,0.108617838061,0.291847769484,,29805,,321086464,2975.4666447639465,67.95695593953133
CBraMod,seedv,frozen_probe,none,1024,seedv_evalmode_frozen_dense_s1024_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_dense_s1024_20260804,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,,frozen,10082005,validation_kappa,13,0.2974509276419053,0.2943688133968042,0.11955363242396444,0.29968074285288016,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,13,0.297450927642,0.294368813397,0.119553632424,0.299680742853,,0,,320361472,1836.587341785431,45.47799204587936
CBraMod,seedv,frozen_probe,none,3407,seedv_evalmode_frozen_dense_s3407_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_dense_s3407_20260804,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,,frozen,10082005,validation_kappa,10,0.29973132813597125,0.28764286457921145,0.1228544096555827,0.2948582455688621,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,10,0.299731328136,0.287642864579,0.122854409656,0.294858245569,,0,,320361472,1886.697231054306,46.72473435997963
CBraMod,seedv,frozen_probe,none,42,seedv_evalmode_frozen_dense_s42_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_dense_s42_20260804,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,,frozen,10082005,validation_kappa,18,0.29887356868193465,0.2972422535706719,0.12037805964392967,0.3009894967006879,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,18,0.298873568682,0.297242253571,0.120378059644,0.300989496701,,0,,320361472,2054.656343460083,50.88990254998207
CBraMod,seedv,generic_bottleneck,none,1024,seedv_evalmode_frozen_generic_s1024_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_generic_s1024_20260804,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,10108270,validation_kappa,5,0.294764441240966,0.2948937702590357,0.11541017041287605,0.29902430687271664,UNREVIEWED,,complete_three_seed:generic_bottleneck:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.294764441241,0.294893770259,0.115410170413,0.299024306873,,26265,,321000448,1915.4188768863678,47.4356353521347
CBraMod,seedv,generic_bottleneck,none,3407,seedv_evalmode_frozen_generic_s3407_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_generic_s3407_20260804,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,10108270,validation_kappa,14,0.293487994219922,0.29012982862273634,0.11169233784283494,0.290626152617409,UNREVIEWED,,complete_three_seed:generic_bottleneck:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,14,0.29348799422,0.290129828623,0.111692337843,0.290626152617,,26265,,321000448,1962.528779745102,48.60620494484901
CBraMod,seedv,generic_bottleneck,none,42,seedv_evalmode_frozen_generic_s42_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_generic_s42_20260804,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,10108270,validation_kappa,5,0.29327278088386477,0.2892504477598282,0.11305587634891845,0.2935554378212802,UNREVIEWED,,complete_three_seed:generic_bottleneck:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.293272780884,0.28925044776,0.113055876349,0.293555437821,,26265,,321000448,1942.0533640384674,48.10064022541046
CBraMod,seedv,lora,none,1024,seedv_evalmode_frozen_lora_qkv_r8_s1024_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_lora_qkv_r8_s1024_20260804,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,10158805,validation_kappa,16,0.3867902250139227,0.3862253754203979,0.2350602402969746,0.39334285536144853,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,16,0.386790225014,0.38622537542,0.235060240297,0.393342855361,,0,,540692992,3621.3655018806458,89.90900362730027
CBraMod,seedv,lora,none,3407,seedv_evalmode_frozen_lora_qkv_r8_s3407_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_lora_qkv_r8_s3407_20260804,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,10158805,validation_kappa,21,0.38314387377183884,0.38374999623511946,0.23386297981557047,0.3927679570764286,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,21,0.383143873772,0.383749996235,0.233862979816,0.392767957076,,0,,540692992,3543.708383321762,87.9901117682457
CBraMod,seedv,lora,none,42,seedv_evalmode_frozen_lora_qkv_r8_s42_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_lora_qkv_r8_s42_20260804,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,10158805,validation_kappa,17,0.3815379686624684,0.38342825703241834,0.23047322396546233,0.39145469335203414,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,17,0.381537968662,0.383428257032,0.230473223965,0.391454693352,,0,,540692992,3579.982323408127,88.87444438934327
CBraMod,seedv,upper_k_finetune,none,1024,seedv_evalmode_frozen_upper2_s1024_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_upper2_s1024_20260804,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,,trainable,10887205,validation_kappa,17,0.3892243661120306,0.389832491222247,0.23905169859105813,0.3972784537978518,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,17,0.389224366112,0.389832491222,0.239051698591,0.397278453798,,0,,352935424,3449.2707617282867,79.49561393857002
CBraMod,seedv,upper_k_finetune,none,3407,seedv_evalmode_frozen_upper2_s3407_requeue_20260805,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_upper2_s3407_requeue_20260805,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,,trainable,10887205,validation_kappa,9,0.38883403702200003,0.3818443075764133,0.23642263336649239,0.38919665572669876,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,9,0.388834037022,0.381844307576,0.236422633366,0.389196655727,,0,,352935424,3263.300274848938,75.13623157739639
