backbone,dataset,artifact_name,artifact_dir,registry_member,registry_contract_valid,classification,complete_test_contract,audit_or_smoke_name,operator_audit_name,method,axis,seed,selected_epoch,balanced_accuracy,cohen_kappa,macro_f1,weighted_f1,macro_f1_reconstructed,metric_source,config_present,local_log_present,checkpoint_best_present,summary_present,final_test_present
LaBraM,FACED,faced_reviewer_r3_frozen_dense_evalmode_seed3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_dense_evalmode_seed3407,True,True,registry_complete,True,False,False,frozen_probe,none,3407.0,,0.15874932903918412,0.056409827845562366,0.14971851427467084,0.1537012800168676,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,FACED,faced_reviewer_r3_frozen_dense_evalmode_seed42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_dense_evalmode_seed42,True,True,registry_complete,True,False,False,frozen_probe,none,42.0,,0.15874932903918412,0.056409827845562366,0.14971851427467084,0.1537012800168676,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,FACED,faced_reviewer_r3_frozen_generic_evalmode_seed1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_generic_evalmode_seed1024,True,True,registry_complete,True,False,False,frozen_native_generic,generic,1024.0,,0.1855877616747182,0.08298979804288975,0.1784017607529779,0.17896381194534272,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,FACED,faced_reviewer_r3_frozen_generic_evalmode_seed3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_generic_evalmode_seed3407,True,True,registry_complete,True,False,False,frozen_native_generic,generic,3407.0,,0.17995169082125606,0.07787047246551693,0.17777174834797294,0.17914097232291554,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,FACED,faced_reviewer_r3_frozen_generic_evalmode_seed42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_generic_evalmode_seed42,True,True,registry_complete,True,False,False,frozen_native_generic,generic,42.0,,0.19216317767042404,0.09187927296981802,0.18939946100962612,0.19120662311642517,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,FACED,faced_reviewer_r3_frozen_patch_evalmode_seed1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_patch_evalmode_seed1024,True,True,registry_complete,True,False,False,frozen_native_patch,patch,1024.0,,0.1587493290391841,0.05330916817698905,0.15189807166313885,0.1530799717464735,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,FACED,faced_reviewer_r3_frozen_patch_evalmode_seed3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_patch_evalmode_seed3407,True,True,registry_complete,True,False,False,frozen_native_patch,patch,3407.0,,0.166935050993022,0.0628347539753662,0.16655184840634013,0.1678307422810113,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,FACED,faced_reviewer_r3_frozen_patch_evalmode_seed42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_patch_evalmode_seed42,True,True,registry_complete,True,False,False,frozen_native_patch,patch,42.0,,0.16143317230273752,0.05690107966151137,0.16142849270059176,0.16294938145865712,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,unknown,faced_shared_dense_lr5e4_w10_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_shared_dense_lr5e4_w10_s3407,True,False,registry_complete,True,False,False,legacy_unknown,unknown,,,0.4036500268384326,0.32593348466232097,,0.40384386721175114,False,LaBraM/final_test.json:primary_test,False,True,True,False,True
LaBraM,unknown,faced_shared_dense_lr5e4_w5_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_shared_dense_lr5e4_w5_s3407,True,False,registry_complete,True,False,False,legacy_unknown,unknown,,,0.39318303811057437,0.3122337441034061,,0.38865827599432706,False,LaBraM/final_test.json:primary_test,False,True,True,False,True
LaBraM,unknown,faced_shared_dense_lr7e4_w10_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_shared_dense_lr7e4_w10_s3407,True,False,registry_complete,True,False,False,legacy_unknown,unknown,,,0.3985507246376812,0.31890475893469716,,0.39308526459642423,False,LaBraM/final_test.json:primary_test,False,True,True,False,True
LaBraM,unknown,faced_shared_dense_lr7e4_w5_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_shared_dense_lr7e4_w5_s3407,True,False,registry_complete,True,False,False,legacy_unknown,unknown,,,0.3276972624798712,0.2420614263404477,,0.32760175973589534,False,LaBraM/final_test.json:primary_test,False,True,True,False,True
LaBraM,unknown,faced_shared_dense_lr9e4_w10_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_shared_dense_lr9e4_w10_s3407,True,False,registry_complete,True,False,False,legacy_unknown,unknown,,,0.4155931293612453,0.33921071235497147,,0.41254288842136655,False,LaBraM/final_test.json:primary_test,False,True,True,False,True
LaBraM,unknown,faced_shared_dense_lr9e4_w5_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_shared_dense_lr9e4_w5_s3407,True,False,registry_complete,True,False,False,legacy_unknown,unknown,,,0.29066022544283415,0.2002835282590114,,0.2842610790371804,False,LaBraM/final_test.json:primary_test,False,True,True,False,True
LaBraM,unknown,faced_shared_patch_lr5e4_w10_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_shared_patch_lr5e4_w10_s3407,True,False,registry_complete,True,False,False,legacy_unknown,unknown,,,0.428341384863124,0.3553898079086629,,0.42904956521241566,False,LaBraM/final_test.json:primary_test,False,True,True,False,True
LaBraM,unknown,faced_shared_patch_lr5e4_w5_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_shared_patch_lr5e4_w5_s3407,True,False,registry_complete,True,False,False,legacy_unknown,unknown,,,0.3884863123993559,0.3102413405026885,,0.3901637148819816,False,LaBraM/final_test.json:primary_test,False,True,True,False,True
LaBraM,unknown,faced_shared_patch_lr7e4_w10_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_shared_patch_lr7e4_w10_s3407,True,False,registry_complete,True,False,False,legacy_unknown,unknown,,,0.4312936124530327,0.3575414341634048,,0.4315755460052189,False,LaBraM/final_test.json:primary_test,False,True,True,False,True
LaBraM,unknown,faced_shared_patch_lr7e4_w5_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_shared_patch_lr7e4_w5_s3407,True,False,registry_complete,True,False,False,legacy_unknown,unknown,,,0.2533548040794418,0.1579429332556348,,0.25541744613359535,False,LaBraM/final_test.json:primary_test,False,True,True,False,True
LaBraM,unknown,faced_shared_patch_lr9e4_w10_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_shared_patch_lr9e4_w10_s3407,True,False,registry_complete,True,False,False,legacy_unknown,unknown,,,0.31226516371443913,0.22530336516408833,,0.31290298538879735,False,LaBraM/final_test.json:primary_test,False,True,True,False,True
LaBraM,unknown,faced_shared_patch_lr9e4_w5_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_shared_patch_lr9e4_w5_s3407,True,False,registry_complete,True,False,False,legacy_unknown,unknown,,,0.3101180891035964,0.2215414113625942,,0.3092787702063567,False,LaBraM/final_test.json:primary_test,False,True,True,False,True
LaBraM,FACED,faced_stage2_patch_lr5e4_als01_w10_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr5e4_als01_w10_s1024,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr5e4_als01_w10_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr5e4_als01_w10_s3407,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr5e4_als01_w10_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr5e4_als01_w10_s42,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr5e4_als03_w10_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr5e4_als03_w10_s1024,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr5e4_als03_w10_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr5e4_als03_w10_s3407,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr5e4_als03_w10_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr5e4_als03_w10_s42,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr7e4_als01_w10_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr7e4_als01_w10_s1024,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr7e4_als01_w10_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr7e4_als01_w10_s3407,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr7e4_als01_w10_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr7e4_als01_w10_s42,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr7e4_als03_w10_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr7e4_als03_w10_s1024,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr7e4_als03_w10_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr7e4_als03_w10_s3407,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr7e4_als03_w10_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr7e4_als03_w10_s42,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr9e4_als01_w10_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr9e4_als01_w10_s1024,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr9e4_als01_w10_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr9e4_als01_w10_s3407,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr9e4_als01_w10_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr9e4_als01_w10_s42,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr9e4_als03_w10_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr9e4_als03_w10_s1024,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr9e4_als03_w10_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr9e4_als03_w10_s3407,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2_patch_lr9e4_als03_w10_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2_patch_lr9e4_als03_w10_s42,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2confirm_dense_lr9e4_als01_w10_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2confirm_dense_lr9e4_als01_w10_s3407,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage2confirm_patch_lr9e4_als01_w10_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage2confirm_patch_lr9e4_als01_w10_s3407,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage3a_exact_oldrecipe_alpha01_s1024_bs16_nw0,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3a_exact_oldrecipe_alpha01_s1024_bs16_nw0,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage3a_patch_lr7e4_core01_alpha01_init001_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3a_patch_lr7e4_core01_alpha01_init001_s1024,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage3a_patch_lr7e4_core01_alpha01_init001_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3a_patch_lr7e4_core01_alpha01_init001_s42,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage3a_patch_lr7e4_core01_alpha03_init001_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3a_patch_lr7e4_core01_alpha03_init001_s1024,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage3a_patch_lr7e4_core01_alpha03_init001_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3a_patch_lr7e4_core01_alpha03_init001_s42,False,,preflight_or_config_only,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,False,False,False,False
LaBraM,FACED,faced_stage3a_patch_lr7e4_core01_alpha03_init001_s42_retry_nw0,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3a_patch_lr7e4_core01_alpha03_init001_s42_retry_nw0,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage3a_patch_lr7e4_core01_alpha10_init001_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3a_patch_lr7e4_core01_alpha10_init001_s1024,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage3a_patch_lr7e4_core01_alpha10_init001_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3a_patch_lr7e4_core01_alpha10_init001_s42,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage3a_patch_lr7e4_core01_fixedalpha001_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3a_patch_lr7e4_core01_fixedalpha001_s1024,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage3a_patch_lr7e4_core01_fixedalpha001_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3a_patch_lr7e4_core01_fixedalpha001_s42,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage3b_batchctl_dense_b16_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3b_batchctl_dense_b16_s1024,False,,empty_or_unresolved,False,False,False,unknown,none,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,False,False,False,False,False
LaBraM,FACED,faced_stage3b_batchctl_dense_b16_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3b_batchctl_dense_b16_s42,False,,empty_or_unresolved,False,False,False,unknown,none,42.0,,,,,,False,LaBraM/final_test.json:primary_test,False,False,False,False,False
LaBraM,FACED,faced_stage3b_batchctl_dense_b32_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3b_batchctl_dense_b32_s1024,False,,empty_or_unresolved,False,False,False,unknown,none,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,False,False,False,False,False
LaBraM,FACED,faced_stage3b_batchctl_dense_b32_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3b_batchctl_dense_b32_s42,False,,empty_or_unresolved,False,False,False,unknown,none,42.0,,,,,,False,LaBraM/final_test.json:primary_test,False,False,False,False,False
LaBraM,FACED,faced_stage3b_batchctl_patch_b16_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3b_batchctl_patch_b16_s1024,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage3b_batchctl_patch_b16_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3b_batchctl_patch_b16_s42,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage3b_batchctl_patch_b32_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3b_batchctl_patch_b32_s1024,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,FACED,faced_stage3b_batchctl_patch_b32_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_stage3b_batchctl_patch_b32_s42,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,unknown,finetune_faced_e40_lr1e4_1gpu,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e40_lr1e4_1gpu,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e40_lr2e4_1gpu,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e40_lr2e4_1gpu,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e40_lr3e4_1gpu,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e40_lr3e4_1gpu,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e40_lr5e4_1gpu,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e40_lr5e4_1gpu,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e40_lr5e4_bs16,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e40_lr5e4_bs16,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e40_lr5e4_r2_1gpu,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e40_lr5e4_r2_1gpu,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e40_lr5e4_warm10,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e40_lr5e4_warm10,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e40_lr5e4_warm10_bs16,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e40_lr5e4_warm10_bs16,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e40_lr5e4_warm10_dp0,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e40_lr5e4_warm10_dp0,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e40_lr5e4_warm10_ld75,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e40_lr5e4_warm10_ld75,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e40_lr5e4_wd3e2,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e40_lr5e4_wd3e2,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e50_lr5p5e4_w10_bs16,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e50_lr5p5e4_w10_bs16,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e50_lr6e4_w10_bs16,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e50_lr6e4_w10_bs16,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e50_lr6e4_w10_bs16_ld75,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e50_lr6e4_w10_bs16_ld75,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e50_lr6e4_w10_bs16_wd3e2,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e50_lr6e4_w10_bs16_wd3e2,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e50_lr6e4_w5_bs16,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e50_lr6e4_w5_bs16,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
LaBraM,unknown,finetune_faced_e50_lr6p5e4_w10_bs16,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/finetune_faced_e50_lr6p5e4_w10_bs16,False,,legacy_log_only,False,False,False,unknown,none,,,,,,,False,LaBraM/final_test.json:primary_test,False,True,True,False,False
