backbone,dataset,run_id,artifact_dir,method,axis,seed,candidate,candidate_score,contract_valid,status,selected_epoch,val_selection_value,balanced_accuracy,cohen_kappa,macro_f1,weighted_f1,trainable_parameters,adapter_delta_ratio,backbone_update_norm,source
CBraMod,isruc,isruc_cbramod_alpha0_frozen_patch_r32_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_patch_r32_s3407,interaction_aligned,patch,3407,True,2,True,completed,16,0.7239872946962121,0.751728362361652,0.7081978366685706,0.7501864111008701,0.7719204480684727,21598418,0.0163811594247818,0.0,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_alpha0_frozen_patch_r32_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_patch_r32_s1024,interaction_aligned,patch,1024,True,2,True,completed,13,0.7272524707799201,0.7506977400259212,0.7084492340465698,0.7501811391137457,0.7740439924086199,21598418,0.036782775074243546,0.0,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_alpha0_frozen_channel_patch_r32_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_channel_patch_r32_s3407,interaction_aligned,channel_patch,3407,True,2,True,completed,16,0.7255887613188947,0.7582700564676808,0.7177018636118719,0.7560127141520887,0.779714160419938,21609375,0.05443057417869568,0.0,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_alpha0_frozen_channel_patch_r32_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_channel_patch_r32_s1024,interaction_aligned,channel_patch,1024,True,2,True,completed,10,0.7161103551841617,0.7467958307219527,0.7140817188339508,0.7421781037924606,0.7727081374220769,21609375,0.04047507047653198,0.0,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_alpha0_frozen_generic_r64_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_generic_r64_s1024,generic_bottleneck,none,1024,True,2,True,completed,19,0.7087106843787128,0.7438227429921227,0.7000894256682084,0.7448189227043173,0.7683882913514379,21613726,,0.0,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_alpha0_frozen_generic_r64_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_generic_r64_s3407,generic_bottleneck,none,3407,True,2,True,completed,16,0.7168704962571311,0.7398393134590322,0.6974637430867696,0.737684351925253,0.7631038849593457,21613726,,0.0,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_alpha0_axisblind_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_axisblind_s1024,axis_blind,generic_token_control,1024,True,2,True,completed,13,0.716453311000237,0.7602972545775273,0.7193175444221973,0.7600400933507746,0.7830423822479932,21647410,,0.0,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_alpha0_axisblind_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_axisblind_s3407,axis_blind,generic_token_control,3407,True,2,True,completed,20,0.7194421386972443,0.744904249206741,0.6983302246477419,0.7430382233768631,0.7667343927634974,21647410,,0.0,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_lora_qkv_r8_s1024_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_lora_qkv_r8_s1024_lr2e-4_b8_e20,lora,none,1024,True,102,True,completed,10,0.722363758830908,0.7521066099568637,0.7171117679540066,0.7486022387534367,0.7779990264540873,21664261,,0.0,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_lora_qkv_r8_s3407_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_lora_qkv_r8_s3407_lr2e-4_b8_e20,lora,none,3407,True,102,True,completed,19,0.7297367795528849,0.7554935179435303,0.711312713982995,0.7524173765741068,0.776195704146789,21664261,,0.0,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_upper2_s1024_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_upper2_s1024_lr2e-4_b8_e20,upper_k_finetune,none,1024,True,102,True,completed,9,0.7235808639082402,0.7791125899125213,0.7315814124027624,0.7694528410103383,0.7890267635356137,22392661,,0.0,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_upper2_s3407_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_upper2_s3407_lr2e-4_b8_e20,upper_k_finetune,none,3407,True,102,True,completed,6,0.7284756473249867,0.7770745360613545,0.7404410496499066,0.7749668864201185,0.8003940544110134,22392661,,0.0,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_alpha0_full_channel_r64_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_channel_r64_s3407,native_full_finetune,channel,3407,True,2,True,completed,14,0.7388093044280649,0.7836943972410813,0.7431680193632344,0.7826411568336149,0.801904228710281,26501066,0.006706295534968376,0.03692011907696724,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_alpha0_full_channel_r64_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_channel_r64_s1024,native_full_finetune,channel,1024,True,2,True,completed,5,0.7388958614982113,0.7848987408880281,0.7441508988898596,0.7814008024305533,0.8036078531323811,26501066,0.010568525642156601,0.03989492356777191,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_alpha0_full_patch_r64_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_patch_r64_s3407,native_full_finetune,patch,3407,True,2,True,completed,5,0.7384913757947715,0.7652346217884973,0.7363608968627474,0.7614740327775282,0.7874351585776054,26501066,6.871122195661883e-07,0.03629467636346817,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_alpha0_full_patch_r64_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_patch_r64_s1024,native_full_finetune,patch,1024,True,2,True,completed,6,0.7382421707490006,0.7712175979814243,0.7424566456967385,0.7714787356885952,0.7996100065386215,26501066,3.0279277325462317e-06,0.03563706949353218,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_alpha0_full_channel_patch_r64_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_channel_patch_r64_s1024,native_full_finetune,channel_patch,1024,True,2,True,completed,5,0.7297839771827105,0.7947230412866584,0.7550503990549803,0.790833627366357,0.8112346022174244,26530871,0.010198138654232025,0.03985460475087166,summary.json + test_metrics.json
CBraMod,isruc,isruc_cbramod_alpha0_full_channel_patch_r64_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_channel_patch_r64_s3407,native_full_finetune,channel_patch,3407,True,2,True,completed,9,0.7334372900918283,0.7711765546243626,0.7305665813162617,0.7609549835901797,0.7864743233394832,26530871,0.0033445016015321016,0.04153861850500107,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_dense_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_dense_s42_lr2e-4_b64_e40,full_finetune,none,42,True,102,True,completed,17,0.44018849123199133,0.6179117159568019,0.4904981094652241,0.6190032384490151,0.6189859530748257,46005604,,0.007485347334295511,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_probe_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_probe_s42_lr2e-4_b64_e40,frozen_probe,none,42,True,102,True,completed,7,0.35022627644973237,0.5404099732452281,0.38705358314524163,0.542561038807855,0.5424948095549804,41121804,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_lora_qkv_r8_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_lora_qkv_r8_s42_lr2e-4_b64_e40,lora,none,42,True,102,True,completed,7,0.3663972584394426,0.5530676793538323,0.40402194084174914,0.5556002063418632,0.5555925729578591,41198604,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_channel_r64_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_channel_r64_s42_lr2e-4_b64_e40,interaction_aligned,channel,42,True,102,True,completed,7,0.35330126803672934,0.5392313995057074,0.38554458482747767,0.541705919662576,0.5416744180025194,41151609,0.30187463760375977,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_upper2_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_upper2_s42_lr2e-4_b64_e40,upper_k_finetune,none,42,True,102,True,completed,22,0.3879111629858192,0.5956809083125915,0.4608932509680761,0.5982934210075351,0.598278840454946,41927004,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_full_channel_r64_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_full_channel_r64_s42_lr2e-4_b64_e40,native_full_finetune,channel,42,True,102,True,completed,26,0.42559993259558015,0.6306809311326789,0.5075146386267806,0.6312290527216571,0.6312160905451548,46035409,6.589476834051311e-05,0.007205212488770485,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_patch_r64_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_patch_r64_s42_lr2e-4_b64_e40,interaction_aligned,patch,42,True,102,True,completed,2,0.35471271301462814,0.5231767658035582,0.36413487436724334,0.5234802564982007,0.5234426855190963,41151609,0.37652280926704407,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_channel_patch_r64_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_channel_patch_r64_s42_lr2e-4_b64_e40,interaction_aligned,channel_patch,42,True,102,True,completed,19,0.35024903949510966,0.5563284808016258,0.4084043980851071,0.5589373627887834,0.5589193862134213,41181414,0.4670140743255615,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_full_patch_r64_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_full_patch_r64_s42_lr2e-4_b64_e40,native_full_finetune,patch,42,True,102,True,completed,15,0.43098984778326555,0.6228946337768595,0.4971416759155126,0.6240058329628781,0.6239773064605499,46035409,0.00012297541252337396,0.007156291976571083,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_generic_r64_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_generic_r64_s42_lr2e-4_b64_e40,generic_bottleneck,none,42,True,102,True,completed,4,0.35718172131078485,0.5425707668081,0.38997207973188663,0.5449031234091855,0.5448459749237149,41148069,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_axisblind_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_axisblind_s42_lr2e-4_b64_e40,axis_blind,generic_token_control,42,True,102,True,completed,3,0.3463918961286835,0.537081780499967,0.3826342627619592,0.5369314232370992,0.5368961444635937,41181753,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_full_channel_patch_r64_s42_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_full_channel_patch_r64_s42_lr2e-4_b64_e40,native_full_finetune,channel_patch,42,True,102,True,completed,17,0.4302163671323461,0.625170768346639,0.5001197585143382,0.6255580464728573,0.6255072294334038,46065214,0.00012883130693808198,0.006882971618324518,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_dense_s1024_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_dense_s1024_lr2e-4_b64_e40,full_finetune,none,1024,True,102,True,completed,15,0.440208102923321,0.6257313167774399,0.5008721229478043,0.6265302355716044,0.6264985734802647,46005604,,0.007436857558786869,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_dense_s3407_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_dense_s3407_lr2e-4_b64_e40,full_finetune,none,3407,True,102,True,completed,16,0.4455983386761114,0.6246091734803796,0.49938952993600016,0.625767881002731,0.6257425794318654,46005604,,0.006969483569264412,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_probe_s3407_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_probe_s3407_lr2e-4_b64_e40,frozen_probe,none,3407,True,102,True,completed,7,0.3425786285396534,0.5475023720990332,0.39661282484010474,0.5497823368589918,0.5497720365342724,41121804,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_probe_s1024_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_probe_s1024_lr2e-4_b64_e40,frozen_probe,none,1024,True,102,True,completed,12,0.3479352916134525,0.5425242785108676,0.38996257280585844,0.5440738589439391,0.5440560821872225,41121804,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_channel_s1024_r64_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_channel_s1024_r64_lr2e-4_b64_e40,interaction_aligned,channel,1024,True,102,True,completed,2,0.3455114947550315,0.5552695052871399,0.40693927386864703,0.5545717673204273,0.5545100653436812,41151609,0.2878001928329468,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_channel_s3407_r64_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_channel_s3407_r64_lr2e-4_b64_e40,interaction_aligned,channel,3407,True,102,True,completed,11,0.34097417137160346,0.5402712924306594,0.386977160424965,0.5432412332908125,0.5432178800623216,41151609,0.28831052780151367,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_patch_s1024_r64_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_patch_s1024_r64_lr2e-4_b64_e40,interaction_aligned,patch,1024,True,102,True,completed,2,0.34475025990568886,0.5608115976270177,0.4143340460149233,0.5611777050507358,0.5611219910180419,41151609,0.35680124163627625,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_patch_s3407_r64_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_patch_s3407_r64_lr2e-4_b64_e40,interaction_aligned,patch,3407,True,102,True,completed,5,0.3417603859935431,0.5418406821700308,0.38913695298175965,0.5402862138389434,0.5402832158154107,41151609,0.35689404606819153,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_channel_patch_s1024_r32_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_channel_patch_s1024_r32_lr2e-4_b64_e40,interaction_aligned,channel_patch,1024,True,102,True,completed,6,0.3494503896076251,0.5447280280358292,0.39289244375614696,0.5474045257062004,0.5473611345361193,41143718,0.4016905426979065,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_channel_patch_s3407_r32_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_channel_patch_s3407_r32_lr2e-4_b64_e40,interaction_aligned,channel_patch,3407,True,102,True,completed,10,0.34173936798634796,0.5385787626651348,0.3847423404298079,0.5408047389865864,0.5407886462338123,41143718,0.42583346366882324,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_generic_s1024_r64_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_generic_s1024_r64_lr2e-4_b64_e40,generic_bottleneck,none,1024,True,102,True,completed,2,0.3509293245034052,0.562441614470168,0.41653022251607386,0.5627679789379954,0.5627192578897148,41148069,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_generic_s3407_r64_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_generic_s3407_r64_lr2e-4_b64_e40,generic_bottleneck,none,3407,True,102,True,completed,8,0.34410685842199173,0.5473733390214944,0.39653585474018915,0.5503297619207032,0.5503428286183412,41148069,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_axisblind_s3407_r148_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_axisblind_s3407_r148_lr2e-4_b64_e40,axis_blind,generic_token_control,3407,True,102,True,completed,5,0.3486765081527523,0.5440961577473573,0.392116570607315,0.5496647353599788,0.5496464634870936,41181753,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_frozen_axisblind_s1024_r148_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_frozen_axisblind_s1024_r148_lr2e-4_b64_e40,axis_blind,generic_token_control,1024,True,102,True,completed,6,0.35484234319130925,0.536947764649069,0.3825408309155919,0.5405298416645647,0.5405025521387802,41181753,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_lora_qkv_r8_s3407_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_lora_qkv_r8_s3407_lr2e-4_b64_e40,lora,none,3407,True,102,True,completed,9,0.3517642024226324,0.5502713419589702,0.4002994743818573,0.5528088623564995,0.5527869870397326,41198604,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_upper2_s3407_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_upper2_s3407_lr2e-4_b64_e40,upper_k_finetune,none,3407,True,102,True,completed,2,0.4049076245495624,0.5924414030391509,0.45648424724869774,0.5917255311482967,0.5916796896741513,41927004,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_lora_qkv_r8_s1024_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_lora_qkv_r8_s1024_lr2e-4_b64_e40,lora,none,1024,True,102,True,completed,16,0.3494835650771858,0.5446692651842091,0.39286829018200453,0.5464679282043813,0.5464545266921237,41198604,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_full_channel_s3407_r64_adaplr2e-4_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_full_channel_s3407_r64_adaplr2e-4_lr2e-4_b64_e40,native_full_finetune,channel,3407,True,102,True,completed,12,0.4494439869574067,0.6124028776987829,0.48310797093454616,0.6141561867166017,0.6141092131477366,46035409,0.0027207667008042336,0.006638667546212673,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_upper2_s1024_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_upper2_s1024_lr2e-4_b64_e40,upper_k_finetune,none,1024,True,102,True,completed,2,0.389461258304136,0.6073146476461674,0.4764028877898957,0.6100689882889578,0.6100326232833504,41927004,,0.0,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_full_patch_s3407_r64_adaplr2e-4_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_full_patch_s3407_r64_adaplr2e-4_lr2e-4_b64_e40,native_full_finetune,patch,3407,True,102,True,completed,25,0.446369237059311,0.6268302184513554,0.5023430604725329,0.6280322262379716,0.627996476896273,46035409,0.0003540740581229329,0.0067384932190179825,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_full_channel_s1024_r64_adaplr2e-4_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_full_channel_s1024_r64_adaplr2e-4_lr2e-4_b64_e40,native_full_finetune,channel,1024,True,102,True,completed,17,0.43174718894843,0.6212425420238723,0.49493478380344824,0.6221057779681725,0.6220853374125851,46035409,0.0005484703578986228,0.0076152062974870205,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_full_patch_s1024_r64_adaplr2e-4_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_full_patch_s1024_r64_adaplr2e-4_lr2e-4_b64_e40,native_full_finetune,patch,1024,True,102,True,completed,32,0.4363713764982904,0.6290265336787553,0.5052860912045037,0.6301778180734139,0.6301362729917737,46035409,0.0005573636735789478,0.007559764198958874,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_full_channel_patch_s3407_r64_adaplr2e-4_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_full_channel_patch_s3407_r64_adaplr2e-4_lr2e-4_b64_e40,native_full_finetune,channel_patch,3407,True,102,True,completed,19,0.4525024811507927,0.6257103752228851,0.5008541084358844,0.6265177626235708,0.626472884234863,46065214,0.003295599017292261,0.006966694723814726,summary.json + test_metrics.json
CBraMod,physionet_mi,physionet_mi_cbramod_full_channel_patch_s1024_r64_adaplr2e-4_lr2e-4_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/physionet_mi/physionet_mi_cbramod_full_channel_patch_s1024_r64_adaplr2e-4_lr2e-4_b64_e40,native_full_finetune,channel_patch,1024,True,102,True,completed,14,0.43716077674586895,0.6229646911727589,0.4971787975501185,0.6231720997578893,0.6231431119044099,46065214,0.0006773885106667876,0.007145092356950045,summary.json + test_metrics.json
CBraMod,seedv,seedv_dense_full_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_dense_full_s42,full_finetune,none,42,True,2,True,completed,7,0.20564980136008093,0.3822997605071836,0.2350441210048685,0.38217977400782005,0.3931424184699292,14965805,,0.05250607803463936,summary.json + test_metrics.json
CBraMod,seedv,seedv_native_full_channel_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_native_full_channel_s42,native_full_finetune,channel,42,True,2,True,completed,4,0.21987645924275923,0.39765357730950784,0.25425479008590235,0.39754644853589305,0.40815404010215556,14995610,0.21112999320030212,0.05131889507174492,summary.json + test_metrics.json
CBraMod,seedv,seedv_dense_full_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_dense_full_s1024,full_finetune,none,1024,True,2,True,completed,30,0.20769257280307285,0.40081481657183937,0.25889433768476644,0.40128780632006417,0.41190772635308864,14965805,,0.05416177958250046,summary.json + test_metrics.json
CBraMod,seedv,seedv_native_full_channel_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_native_full_channel_s1024,native_full_finetune,channel,1024,True,2,True,completed,29,0.21004808827859667,0.4031073473273993,0.26016038755037885,0.4030770964656445,0.4128267744576811,14995610,0.20299506187438965,0.053173184394836426,summary.json + test_metrics.json
CBraMod,seedv,seedv_dense_full_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_dense_full_s3407,full_finetune,none,3407,True,2,True,completed,8,0.20956319362534415,0.37974486759455534,0.22847346591378603,0.3748987106346814,0.38409382809430226,14965805,,0.054118067026138306,summary.json + test_metrics.json
CBraMod,seedv,seedv_native_full_channel_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_native_full_channel_s3407,native_full_finetune,channel,3407,True,2,True,completed,18,0.21177698018844504,0.38519024059184903,0.23778118515098023,0.3833441141950308,0.3937867249915951,14995610,0.18162588775157928,0.054265767335891724,summary.json + test_metrics.json
