comparison,backbone,dataset,axis,seed,left_method,right_method,metric,left_value,right_value,effect_left_minus_right,left_better,parameter_match_pct,pair_validity,pair_contract_valid,pair_artifacts_verified,pair_invalid_reason,left_artifact,right_artifact,scope_note
aligned_vs_axis_blind,CBraMod,seedv,patch,1024,interaction_aligned,axis_blind,weighted_f1,0.3029047608653736,0.3017802980985625,0.0011244627668111074,1,0.2972208314098052,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,seedv_evalmode_frozen_patch_singleton_s1024_20260804,seedv_evalmode_frozen_axis_blind_s1024_20260804,within-subject protocol; patch axis is singleton/degenerate
aligned_vs_axis_blind,CBraMod,seedv,channel,3407,interaction_aligned,axis_blind,balanced_accuracy,0.296139844846257,0.30977179298799296,-0.013631948141735961,0,0.2972208314098052,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,seedv_evalmode_frozen_channel_s3407_lr1e-5_20260804,seedv_evalmode_frozen_axis_blind_s3407_requeue_20260805,within-subject protocol; patch axis is singleton/degenerate
aligned_vs_axis_blind,CBraMod,seedv,channel,3407,interaction_aligned,axis_blind,cohen_kappa,0.11836499239636145,0.13543871517007755,-0.017073722773716105,0,0.2972208314098052,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,seedv_evalmode_frozen_channel_s3407_lr1e-5_20260804,seedv_evalmode_frozen_axis_blind_s3407_requeue_20260805,within-subject protocol; patch axis is singleton/degenerate
aligned_vs_axis_blind,CBraMod,seedv,channel,3407,interaction_aligned,axis_blind,macro_f1,0.28097478179789287,0.31077615432821776,-0.029801372530324888,0,0.2972208314098052,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,seedv_evalmode_frozen_channel_s3407_lr1e-5_20260804,seedv_evalmode_frozen_axis_blind_s3407_requeue_20260805,within-subject protocol; patch axis is singleton/degenerate
aligned_vs_axis_blind,CBraMod,seedv,channel,3407,interaction_aligned,axis_blind,weighted_f1,0.28848139295612957,0.31547402258168256,-0.02699262962555299,0,0.2972208314098052,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,seedv_evalmode_frozen_channel_s3407_lr1e-5_20260804,seedv_evalmode_frozen_axis_blind_s3407_requeue_20260805,within-subject protocol; patch axis is singleton/degenerate
aligned_vs_axis_blind,CBraMod,seedv,patch,3407,interaction_aligned,axis_blind,balanced_accuracy,0.2977857747164364,0.30977179298799296,-0.011986018271556542,0,0.2972208314098052,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,seedv_evalmode_frozen_patch_singleton_s3407_20260804,seedv_evalmode_frozen_axis_blind_s3407_requeue_20260805,within-subject protocol; patch axis is singleton/degenerate
aligned_vs_axis_blind,CBraMod,seedv,patch,3407,interaction_aligned,axis_blind,cohen_kappa,0.12057424235301395,0.13543871517007755,-0.014864472817063601,0,0.2972208314098052,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,seedv_evalmode_frozen_patch_singleton_s3407_20260804,seedv_evalmode_frozen_axis_blind_s3407_requeue_20260805,within-subject protocol; patch axis is singleton/degenerate
aligned_vs_axis_blind,CBraMod,seedv,patch,3407,interaction_aligned,axis_blind,macro_f1,0.2988113814871551,0.31077615432821776,-0.011964772841062676,0,0.2972208314098052,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,seedv_evalmode_frozen_patch_singleton_s3407_20260804,seedv_evalmode_frozen_axis_blind_s3407_requeue_20260805,within-subject protocol; patch axis is singleton/degenerate
aligned_vs_axis_blind,CBraMod,seedv,patch,3407,interaction_aligned,axis_blind,weighted_f1,0.3039129687511621,0.31547402258168256,-0.011561053830520474,0,0.2972208314098052,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,seedv_evalmode_frozen_patch_singleton_s3407_20260804,seedv_evalmode_frozen_axis_blind_s3407_requeue_20260805,within-subject protocol; patch axis is singleton/degenerate
aligned_vs_axis_blind,CBraMod,tuev,channel_patch,42,interaction_aligned,axis_blind,balanced_accuracy,0.44257555777800617,0.4484764421640722,-0.005900884386066008,0,0.0020845689323594277,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_patch_s42_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel_patch,42,interaction_aligned,axis_blind,cohen_kappa,0.4296084848679441,0.44637853176665965,-0.01677004689871553,0,0.0020845689323594277,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_patch_s42_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel_patch,42,interaction_aligned,axis_blind,macro_f1,0.4638179195160819,0.4719184890066499,-0.008100569490567977,0,0.0020845689323594277,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_patch_s42_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel_patch,42,interaction_aligned,axis_blind,weighted_f1,0.7066781414404987,0.7155010797330563,-0.008822938292557647,0,0.0020845689323594277,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_patch_s42_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel,42,interaction_aligned,axis_blind,balanced_accuracy,0.4535935207170716,0.4484764421640722,0.005117078552999421,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_s42_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel,42,interaction_aligned,axis_blind,cohen_kappa,0.4481052957013847,0.44637853176665965,0.0017267639347250396,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_s42_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel,42,interaction_aligned,axis_blind,macro_f1,0.4725227680440451,0.4719184890066499,0.0006042790373951834,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_s42_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel,42,interaction_aligned,axis_blind,weighted_f1,0.7175116161469016,0.7155010797330563,0.0020105364138452986,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_s42_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,patch,42,interaction_aligned,axis_blind,balanced_accuracy,0.4529235104920515,0.4484764421640722,0.004447068327979309,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_patch_s42_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,patch,42,interaction_aligned,axis_blind,cohen_kappa,0.4475164006818122,0.44637853176665965,0.0011378689151525512,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_patch_s42_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,patch,42,interaction_aligned,axis_blind,macro_f1,0.47255050121362707,0.4719184890066499,0.0006320122069771728,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_patch_s42_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,patch,42,interaction_aligned,axis_blind,weighted_f1,0.7170919992681187,0.7155010797330563,0.0015909195350624072,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_patch_s42_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel,3407,interaction_aligned,axis_blind,balanced_accuracy,0.4560299455710833,0.4624084200865434,-0.006378474515460142,0,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel,3407,interaction_aligned,axis_blind,cohen_kappa,0.46917202998089114,0.4646100399866223,0.0045619899942688225,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel,3407,interaction_aligned,axis_blind,macro_f1,0.4833385663825012,0.4749475971827315,0.008390969199769727,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel,3407,interaction_aligned,axis_blind,weighted_f1,0.7279658510139784,0.725217672944055,0.002748178069923335,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel,1024,interaction_aligned,axis_blind,balanced_accuracy,0.458060733332084,0.4631238468124301,-0.005063113480346049,0,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel,1024,interaction_aligned,axis_blind,cohen_kappa,0.47567725394451243,0.4634932475667418,0.012184006377770618,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel,1024,interaction_aligned,axis_blind,macro_f1,0.4836023738580106,0.48207995828534617,0.001522415572664415,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel,1024,interaction_aligned,axis_blind,weighted_f1,0.7320292854336291,0.7250984677993937,0.00693081763423542,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,patch,3407,interaction_aligned,axis_blind,balanced_accuracy,0.4629974887082091,0.4624084200865434,0.0005890686216656893,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_patch_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,patch,3407,interaction_aligned,axis_blind,cohen_kappa,0.44175433012825727,0.4646100399866223,-0.022855709858365048,0,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_patch_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,patch,3407,interaction_aligned,axis_blind,macro_f1,0.48037246213483975,0.4749475971827315,0.005424864952108255,1,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_patch_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,patch,3407,interaction_aligned,axis_blind,weighted_f1,0.7131342516032814,0.725217672944055,-0.01208342134077367,0,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_patch_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,patch,1024,interaction_aligned,axis_blind,balanced_accuracy,0.4499536968400317,0.4631238468124301,-0.013170149972398348,0,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_patch_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,patch,1024,interaction_aligned,axis_blind,cohen_kappa,0.44373585410424665,0.4634932475667418,-0.019757393462495165,0,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_patch_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,patch,1024,interaction_aligned,axis_blind,macro_f1,0.46354773605305977,0.48207995828534617,-0.0185322222322864,0,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_patch_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,patch,1024,interaction_aligned,axis_blind,weighted_f1,0.7132791513256591,0.7250984677993937,-0.011819316473734576,0,0.18536060736590734,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_patch_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel_patch,3407,interaction_aligned,axis_blind,balanced_accuracy,0.44131067030453225,0.4624084200865434,-0.021097749782011177,0,0.0020845689323594277,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_patch_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel_patch,3407,interaction_aligned,axis_blind,cohen_kappa,0.4475318069907215,0.4646100399866223,-0.017078232995900833,0,0.0020845689323594277,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_patch_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel_patch,3407,interaction_aligned,axis_blind,macro_f1,0.45565671339450664,0.4749475971827315,-0.019290883788224855,0,0.0020845689323594277,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_patch_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel_patch,3407,interaction_aligned,axis_blind,weighted_f1,0.7164435475602838,0.725217672944055,-0.008774125383771203,0,0.0020845689323594277,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_patch_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel_patch,1024,interaction_aligned,axis_blind,balanced_accuracy,0.4804948741238085,0.4631238468124301,0.017371027311378406,1,0.0020845689323594277,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_patch_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel_patch,1024,interaction_aligned,axis_blind,cohen_kappa,0.47188591051178597,0.4634932475667418,0.00839266294504415,1,0.0020845689323594277,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_patch_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel_patch,1024,interaction_aligned,axis_blind,macro_f1,0.4964129906723327,0.48207995828534617,0.014333032386986522,1,0.0020845689323594277,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_patch_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,CBraMod,tuev,channel_patch,1024,interaction_aligned,axis_blind,weighted_f1,0.7290714805482992,0.7250984677993937,0.003973012748905491,1,0.0020845689323594277,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_cbramod_frozen_channel_patch_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,
aligned_vs_axis_blind,LaBraM,TUEV,channel,1024,frozen_native_channel,axis_blind,balanced_accuracy,0.4154078220257804,0.4297489266835283,-0.014341104657747905,0,49.425590460903464,PAIR_STRUCTURALLY_INVALID,False,False,parameter mismatch exceeds 5 percent,tuev_labram_frozen_channel_lr5e-4_s1024_b64_e15_scale100,tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel,1024,frozen_native_channel,axis_blind,cohen_kappa,0.4829673290067068,0.5260672304345931,-0.043099901427886333,0,49.425590460903464,PAIR_STRUCTURALLY_INVALID,False,False,parameter mismatch exceeds 5 percent,tuev_labram_frozen_channel_lr5e-4_s1024_b64_e15_scale100,tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel,1024,frozen_native_channel,axis_blind,weighted_f1,0.7248009185381545,0.751857384315639,-0.02705646577748444,0,49.425590460903464,PAIR_STRUCTURALLY_INVALID,False,False,parameter mismatch exceeds 5 percent,tuev_labram_frozen_channel_lr5e-4_s1024_b64_e15_scale100,tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel,3407,frozen_native_channel,axis_blind,balanced_accuracy,0.42933198222716656,0.43082288210020714,-0.0014908998730405743,0,49.425590460903464,PAIR_STRUCTURALLY_INVALID,False,False,parameter mismatch exceeds 5 percent,tuev_labram_frozen_channel_lr5e-4_s3407_b64_e15_scale100,tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel,3407,frozen_native_channel,axis_blind,cohen_kappa,0.42499385484122976,0.5260089006630086,-0.10101504582177889,0,49.425590460903464,PAIR_STRUCTURALLY_INVALID,False,False,parameter mismatch exceeds 5 percent,tuev_labram_frozen_channel_lr5e-4_s3407_b64_e15_scale100,tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel,3407,frozen_native_channel,axis_blind,weighted_f1,0.6888490552494598,0.7517128976491558,-0.062863842399696,0,49.425590460903464,PAIR_STRUCTURALLY_INVALID,False,False,parameter mismatch exceeds 5 percent,tuev_labram_frozen_channel_lr5e-4_s3407_b64_e15_scale100,tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel,42,frozen_native_channel,axis_blind,balanced_accuracy,0.4521834354068331,0.4316529581471065,0.020530477259726565,1,49.425590460903464,PAIR_STRUCTURALLY_INVALID,False,False,parameter mismatch exceeds 5 percent,tuev_labram_frozen_channel_lr5e-4_s42_b64_e15_scale100,tuev_labram_axis_blind_b213_s42_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel,42,frozen_native_channel,axis_blind,cohen_kappa,0.4726116949612613,0.5286269743140721,-0.05601527935281081,0,49.425590460903464,PAIR_STRUCTURALLY_INVALID,False,False,parameter mismatch exceeds 5 percent,tuev_labram_frozen_channel_lr5e-4_s42_b64_e15_scale100,tuev_labram_axis_blind_b213_s42_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel,42,frozen_native_channel,axis_blind,weighted_f1,0.7247374136712004,0.7532389595752711,-0.028501545904070724,0,49.425590460903464,PAIR_STRUCTURALLY_INVALID,False,False,parameter mismatch exceeds 5 percent,tuev_labram_frozen_channel_lr5e-4_s42_b64_e15_scale100,tuev_labram_axis_blind_b213_s42_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel_patch,1024,frozen_native_channel_patch,axis_blind,balanced_accuracy,0.3806402643698943,0.4297489266835283,-0.04910866231363403,0,0.23389130933272184,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_labram_frozen_channel_patch_lr5e-4_s1024_b64_e15_scale100,tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel_patch,1024,frozen_native_channel_patch,axis_blind,cohen_kappa,0.45672501143136013,0.5260672304345931,-0.06934221900323301,0,0.23389130933272184,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_labram_frozen_channel_patch_lr5e-4_s1024_b64_e15_scale100,tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel_patch,1024,frozen_native_channel_patch,axis_blind,weighted_f1,0.7089334400412954,0.751857384315639,-0.04292394427434354,0,0.23389130933272184,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_labram_frozen_channel_patch_lr5e-4_s1024_b64_e15_scale100,tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel_patch,3407,frozen_native_channel_patch,axis_blind,balanced_accuracy,0.3815180323887642,0.43082288210020714,-0.049304849711442944,0,0.23389130933272184,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_labram_frozen_channel_patch_lr5e-4_s3407_b64_e15_scale100,tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel_patch,3407,frozen_native_channel_patch,axis_blind,cohen_kappa,0.41657264005542294,0.5260089006630086,-0.10943626060758571,0,0.23389130933272184,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_labram_frozen_channel_patch_lr5e-4_s3407_b64_e15_scale100,tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel_patch,3407,frozen_native_channel_patch,axis_blind,weighted_f1,0.6896527708113209,0.7517128976491558,-0.062060126837834906,0,0.23389130933272184,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_labram_frozen_channel_patch_lr5e-4_s3407_b64_e15_scale100,tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel_patch,42,frozen_native_channel_patch,axis_blind,balanced_accuracy,0.41266905925860636,0.4316529581471065,-0.01898389888850016,0,0.23389130933272184,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_labram_frozen_channel_patch_lr5e-4_s42_b64_e15_scale100,tuev_labram_axis_blind_b213_s42_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel_patch,42,frozen_native_channel_patch,axis_blind,cohen_kappa,0.5104404149071955,0.5286269743140721,-0.018186559406876635,0,0.23389130933272184,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_labram_frozen_channel_patch_lr5e-4_s42_b64_e15_scale100,tuev_labram_axis_blind_b213_s42_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,channel_patch,42,frozen_native_channel_patch,axis_blind,weighted_f1,0.7408350916780715,0.7532389595752711,-0.012403867897199605,0,0.23389130933272184,PAIR_ARTIFACT_UNVERIFIED,True,False,full configuration-level nuisance matching not yet manually confirmed,tuev_labram_frozen_channel_patch_lr5e-4_s42_b64_e15_scale100,tuev_labram_axis_blind_b213_s42_b64_lr5e-4_e15_scale100,
aligned_vs_axis_blind,LaBraM,TUEV,patch,1024,frozen_native_patch,axis_blind,balanced_accuracy,0.3947483728958548,0.4297489266835283,-0.03500055378767353,0,49.425590460903464,PAIR_STRUCTURALLY_INVALID,False,False,parameter mismatch exceeds 5 percent,tuev_labram_frozen_patch_lr5e-4_s1024_b64_e15_scale100,tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,
